File,ID
C:/Users/phili/OneDrive/Dokumente/Studium/4. Semester/ASE/Projekt/Task 2.1/ASE_Project2024_SuperPanel_composite.h3d,2
Loadcase,ID,Step,ID
Subcase 1 (LC1),1,Static Analysis,0
Subcase 2 (LC2),2,Static Analysis,0
Subcase 3 (LC3),3,Static Analysis,0
Composite Stresses:Shear XY Stress
System=,Averaging=none
method=Results Query

Elements,FileID,Loadcase,Step,Layer,Composite Stresses:Shear XY Stress,
21,2,2,0,Ply  2,-6.07806826
22,2,2,0,Ply  2,-6.38203430
23,2,2,0,Ply  2,-3.24493980
24,2,2,0,Ply  2,-5.72056913
25,2,2,0,Ply  2,-6.46932602
26,2,2,0,Ply  2,-3.18646789
27,2,2,0,Ply  2,-6.16626024
28,2,2,0,Ply  2,-5.59160423
29,2,2,0,Ply  2,-1.14860451
30,2,2,0,Ply  2,-4.42543364
1,2,2,0,Ply  3,3.67814279
2,2,2,0,Ply  3,4.08424473
3,2,2,0,Ply  3,6.04428387
4,2,2,0,Ply  3,5.09954882
5,2,2,0,Ply  3,4.25116634
6,2,2,0,Ply  3,3.59857035
7,2,2,0,Ply  3,3.61033106
8,2,2,0,Ply  3,4.17636108
9,2,2,0,Ply  3,5.29578686
10,2,2,0,Ply  3,5.24261284
11,2,2,0,Ply  3,4.18663549
12,2,2,0,Ply  3,3.63366461
13,2,2,0,Ply  3,3.63773465
14,2,2,0,Ply  3,4.18192101
15,2,2,0,Ply  3,5.25192833
16,2,2,0,Ply  3,5.25192690
17,2,2,0,Ply  3,4.18191147
18,2,2,0,Ply  3,3.63773108
19,2,2,0,Ply  3,3.63364887
20,2,2,0,Ply  3,4.18661404
21,2,2,0,Ply  3,5.24259615
22,2,2,0,Ply  3,5.29577827
23,2,2,0,Ply  3,4.17634153
24,2,2,0,Ply  3,3.61032176
25,2,2,0,Ply  3,3.59856129
26,2,2,0,Ply  3,4.25115252
27,2,2,0,Ply  3,5.09953785
28,2,2,0,Ply  3,6.04428244
29,2,2,0,Ply  3,4.08423519
30,2,2,0,Ply  3,3.67813659
1,2,2,0,Ply  4,-4.11766005
2,2,2,0,Ply  4,-4.02843142
3,2,2,0,Ply  4,-4.89667177
4,2,2,0,Ply  4,-4.58241653
5,2,2,0,Ply  4,-4.26270247
6,2,2,0,Ply  4,-3.83999634
7,2,2,0,Ply  4,-3.70798492
8,2,2,0,Ply  4,-4.22486925
9,2,2,0,Ply  4,-4.79631186
10,2,2,0,Ply  4,-4.71610022
11,2,2,0,Ply  4,-4.22906017
12,2,2,0,Ply  4,-3.78177047
13,2,2,0,Ply  4,-3.78325748
14,2,2,0,Ply  4,-4.22627211
15,2,2,0,Ply  4,-4.72030449
16,2,2,0,Ply  4,-4.72030258
17,2,2,0,Ply  4,-4.22626352
18,2,2,0,Ply  4,-3.78325391
19,2,2,0,Ply  4,-3.78175521
20,2,2,0,Ply  4,-4.22903776
21,2,2,0,Ply  4,-4.71608400
22,2,2,0,Ply  4,-4.79630280
23,2,2,0,Ply  4,-4.22485018
24,2,2,0,Ply  4,-3.70797515
25,2,2,0,Ply  4,-3.83998775
26,2,2,0,Ply  4,-4.26268816
27,2,2,0,Ply  4,-4.58240604
28,2,2,0,Ply  4,-4.89666986
29,2,2,0,Ply  4,-4.02842236
30,2,2,0,Ply  4,-4.11765385
1,2,2,0,Ply  5,-4.55717707
2,2,2,0,Ply  5,-3.97261810
3,2,2,0,Ply  5,-3.74905920
4,2,2,0,Ply  5,-4.06528378
5,2,2,0,Ply  5,-4.27423859
6,2,2,0,Ply  5,-4.08142233
7,2,2,0,Ply  5,-3.80563855
8,2,2,0,Ply  5,-4.27337742
9,2,2,0,Ply  5,-4.29683685
10,2,2,0,Ply  5,-4.18958759
11,2,2,0,Ply  5,-4.27148438
12,2,2,0,Ply  5,-3.92987633
13,2,2,0,Ply  5,-3.92878032
14,2,2,0,Ply  5,-4.27062321
15,2,2,0,Ply  5,-4.18868065
16,2,2,0,Ply  5,-4.18867874
17,2,2,0,Ply  5,-4.27061510
18,2,2,0,Ply  5,-3.92877650
19,2,2,0,Ply  5,-3.92986155
20,2,2,0,Ply  5,-4.27146196
21,2,2,0,Ply  5,-4.18957186
22,2,2,0,Ply  5,-4.29682779
23,2,2,0,Ply  5,-4.27335835
24,2,2,0,Ply  5,-3.80562878
25,2,2,0,Ply  5,-4.08141422
26,2,2,0,Ply  5,-4.27422380
27,2,2,0,Ply  5,-4.06527376
28,2,2,0,Ply  5,-3.74905705
29,2,2,0,Ply  5,-3.97260928
30,2,2,0,Ply  5,-4.55717087
1,2,2,0,Ply  6,4.99669456
2,2,2,0,Ply  6,3.91680455
3,2,2,0,Ply  6,2.60144711
4,2,2,0,Ply  6,3.54815149
5,2,2,0,Ply  6,4.28577423
6,2,2,0,Ply  6,4.32284832
7,2,2,0,Ply  6,3.90329218
8,2,2,0,Ply  6,4.32188559
9,2,2,0,Ply  6,3.79736209
10,2,2,0,Ply  6,3.66307521
11,2,2,0,Ply  6,4.31390905
12,2,2,0,Ply  6,4.07798243
13,2,2,0,Ply  6,4.07430315
14,2,2,0,Ply  6,4.31497431
15,2,2,0,Ply  6,3.65705705
16,2,2,0,Ply  6,3.65705442
17,2,2,0,Ply  6,4.31496716
18,2,2,0,Ply  6,4.07429934
19,2,2,0,Ply  6,4.07796764
20,2,2,0,Ply  6,4.31388569
21,2,2,0,Ply  6,3.66305995
22,2,2,0,Ply  6,3.79735255
23,2,2,0,Ply  6,4.32186699
24,2,2,0,Ply  6,3.90328217
25,2,2,0,Ply  6,4.32284021
26,2,2,0,Ply  6,4.28575945
27,2,2,0,Ply  6,3.54814148
28,2,2,0,Ply  6,2.60144424
29,2,2,0,Ply  6,3.91679645
30,2,2,0,Ply  6,4.99668837
1,2,2,0,Ply  7,-2.42246270
2,2,2,0,Ply  7,-7.70719624
3,2,2,0,Ply  7,-2.58951283
4,2,2,0,Ply  7,-1.24680471
5,2,2,0,Ply  7,-3.41093564
6,2,2,0,Ply  7,-1.59305751
7,2,2,0,Ply  7,-0.98245639
8,2,2,0,Ply  7,-3.60921335
9,2,2,0,Ply  7,-1.66149747
10,2,2,0,Ply  7,-1.38030100
11,2,2,0,Ply  7,-3.84470868
12,2,2,0,Ply  7,-1.32394946
13,2,2,0,Ply  7,-1.18435168
14,2,2,0,Ply  7,-3.86241674
15,2,2,0,Ply  7,-1.58890879
16,2,2,0,Ply  7,-1.58894455
17,2,2,0,Ply  7,-3.86241722
18,2,2,0,Ply  7,-1.18431795
19,2,2,0,Ply  7,-1.32397711
20,2,2,0,Ply  7,-3.84471059
21,2,2,0,Ply  7,-1.38027513
22,2,2,0,Ply  7,-1.66151452
23,2,2,0,Ply  7,-3.60921502
24,2,2,0,Ply  7,-0.98244280
25,2,2,0,Ply  7,-1.59306693
26,2,2,0,Ply  7,-3.41093588
27,2,2,0,Ply  7,-1.24679911
28,2,2,0,Ply  7,-2.58951712
29,2,2,0,Ply  7,-7.70719624
30,2,2,0,Ply  7,-2.42246056
1,2,2,0,Ply  8,2.02186775
2,2,2,0,Ply  8,9.01891422
3,2,2,0,Ply  8,1.98909664
4,2,2,0,Ply  8,0.26291183
5,2,2,0,Ply  8,3.45582914
6,2,2,0,Ply  8,0.61780620
7,2,2,0,Ply  8,0.03483026
8,2,2,0,Ply  8,3.68206835
9,2,2,0,Ply  8,0.71739399
10,2,2,0,Ply  8,0.44074219
11,2,2,0,Ply  8,3.97358370
12,2,2,0,Ply  8,0.36984199
13,2,2,0,Ply  8,0.23535664
14,2,2,0,Ply  8,3.99152851
15,2,2,0,Ply  8,0.66567862
16,2,2,0,Ply  8,0.66571373
17,2,2,0,Ply  8,3.99152923
18,2,2,0,Ply  8,0.23532431
19,2,2,0,Ply  8,0.36986896
20,2,2,0,Ply  8,3.97358561
